contract_id,month_index,ticket_count,avg_resolution_hours,csat_score,escalation_count
1304,4,1,5.373345484988539,3.2636362708138806,0
1304,5,0,12.84053725692722,3.4367064740986324,0
1305,0,2,10.484991861513388,,0
1305,1,0,13.36882729316848,3.5828377150721344,0
1305,2,3,11.587099146587041,4.147945021363649,0
1305,3,2,13.016397117829845,3.1496253901427878,0
1305,4,1,10.309887972017648,3.3983048725453338,0
1305,5,2,12.752107741276465,3.085687448501634,0
1306,0,3,19.757610202722915,2.463655357217274,0
1306,1,2,17.94720705607475,2.8109827675747097,0
1306,2,7,14.47537406082624,2.303620103185322,0
1306,3,2,18.04426941378289,2.4412891208280705,0
1306,4,3,17.84149001934891,2.8370607457655646,0
1306,5,9,14.475536815619154,,1
1306,6,17,18.23598258263328,1.8937576985768214,2
1306,7,7,17.97455182230191,,0
1307,0,3,12.685597414764349,3.1508934436046285,0
1307,1,4,14.419786391508246,3.2078114352760974,0
1307,2,0,11.338207613188475,3.231079590496846,0
1307,3,1,11.334956082504341,3.2573014462236585,0
1307,4,0,16.70544192502894,3.123365995126314,0
1307,5,3,13.570588267681266,2.8559722140173602,0
1307,6,1,14.486597282273971,3.9179185552058833,0
1307,7,1,15.402727990534974,3.87550347107958,0
1308,0,4,10.710710199876418,3.613277041301491,0
1308,1,3,10.298290654685863,3.425969074147132,0
1308,2,6,11.021056037226613,3.0606327050881466,0
1308,3,2,10.019239678244148,3.536192144303166,0
1308,4,5,12.882665488499413,3.1752558424680695,0
1308,5,8,7.646161305997343,3.6708782955555104,0
1309,0,0,16.480098296256823,3.139479844770872,0
1309,1,2,17.720539295517543,2.7167107381430666,0
1309,2,1,15.00098090292417,3.0133237709854734,0
1309,3,2,17.312606571737597,2.763885301091336,0
1309,4,4,15.726960360747015,2.4764907433532954,0
1310,0,0,4.322600515464419,4.543690700358196,0
1310,1,1,4.5924920254614605,,0
1310,2,4,3.1419835990031775,4.808719213167421,0
1310,3,2,3.6987365311305815,4.854223101300583,0
1311,0,9,7.896316423185796,4.278551660996481,0
1311,1,4,5.786072194168208,4.162741059454095,0
1311,2,8,9.927736338327954,3.8111657374776238,0
1311,3,3,7.746503027894381,3.773148004611704,0
1311,4,17,6.200119085744186,3.962350254895002,2
1311,5,12,9.841416657114847,3.719589251890897,1
1312,0,39,19.635913587824053,2.0122460990917825,4
1312,1,5,18.50712197710081,,0
1312,2,10,16.652306820789878,2.1521141988084915,0
1313,0,3,8.781229570876214,4.0004423724829055,0
1313,1,2,7.1102148897338076,4.124032616805089,0
1313,2,3,11.165772083715083,,0
1313,3,1,8.003661767097213,4.005528537827753,0
1313,4,0,8.696179926243538,,0
1313,5,3,9.877398761593858,4.700389642462074,0
1313,6,7,7.972394399546475,3.9767601981791976,0
1313,7,6,7.227676562644723,3.528171291234255,0
1314,0,0,13.840522509099408,3.7889752410116033,0
1314,1,0,13.70726160502157,3.4703247779593136,0
1314,2,0,13.998900385342857,3.051737850677737,0
1314,3,1,11.343234991597777,2.2712187091555887,0
1314,4,0,16.913759546837035,3.3853238863408737,0
1314,5,1,14.321299773942691,2.9407509182334133,0
1314,6,0,11.793326451884067,,0
1314,7,0,13.619912801606736,3.419241624858995,0
1315,0,2,14.736820743086609,3.280085614594619,0
1315,1,0,16.196807399119006,,0
1315,2,4,12.463195795877038,2.5264222111148125,0
1315,3,2,15.868293074420066,2.8486738811176315,0
1315,4,5,14.959096493069833,3.3982082951295363,0
1315,5,11,15.552255711160834,2.961530888250257,1
1315,6,5,13.100276411513843,2.877847753946932,0
1315,7,6,16.176317997997675,,0
1316,0,2,14.248420413575197,2.8448880819030906,0
1316,1,1,12.810227774041257,,0
1316,2,1,10.503638468260503,3.30009597008033,0
1316,3,3,13.087686813906439,2.8722870743218882,0
1316,4,3,17.940416931525327,2.598663248206789,0
1316,5,1,14.46502617490842,,0
1316,6,1,13.913340887706433,3.4139135251184105,0
1316,7,6,14.557631582208625,,0
1316,8,1,13.979268230212336,,0
1317,0,4,10.670686547966042,,0
1317,1,2,6.158811200773214,,0
1317,2,2,9.054812812241455,4.122781049750742,0
1317,3,3,5.561337621522756,,0
1317,4,6,6.125975432025386,,0
1317,5,11,10.983288843301928,4.292361980229618,1
1318,0,7,10.96433261787298,3.506364666604744,0
1318,1,3,10.100939351482154,,0
1318,2,3,11.075200905511325,3.5915410339958123,0
1318,3,5,12.463743627556864,,0
1318,4,1,9.323873700445168,3.6397914555393687,0
1318,5,4,13.378178093671563,3.511739277971982,0
1319,0,9,13.119021194761828,,0
1319,1,8,15.481831869232993,3.4388301848331295,0
1319,2,1,10.051531450004363,,0
1319,3,5,12.367586814290586,3.279971270560658,0
1319,4,9,13.30186944310001,3.488780460503979,0
1319,5,4,10.979781372453324,3.553655433877259,0
1320,0,1,13.491742077439113,,0
1320,1,1,13.258375370689448,,0
1320,2,0,13.390505213554945,3.376891770309276,0
1320,3,0,13.696961625369712,3.8016005376886484,0
1320,4,0,11.14100829983448,3.1077085685717503,0
1320,5,0,16.224786556094266,3.3546082105217674,0
1320,6,0,12.91771438360895,,0
1321,0,4,10.722707714583507,,0
1321,1,1,13.789030823344834,,0
1321,2,2,10.49958226479036,3.3195918399786564,0
1321,3,1,12.924038768909272,3.2582200755564177,0
1322,0,1,4.569484529049784,,0
1322,1,6,9.333488089792187,4.217880333619915,0
1322,2,6,4.740247745286719,4.7771641786537655,0
1322,3,5,5.425394881040648,4.24431505778927,0
1322,4,8,5.6087567097343465,4.464283205235903,0
1322,5,6,4.924991097828475,4.284877340061192,0
1322,6,12,12.661388659696122,4.055474986494046,1
1322,7,6,7.3581420842888035,4.9840799297404885,0
1322,8,1,3.598020426705083,4.4926926849666495,0
1322,9,5,7.78545230931985,4.413207217322082,0
1322,10,2,6.803798145479246,4.085061145039062,0
1323,0,1,14.708345297110977,3.117772129806058,0
1323,1,1,15.449458156845921,,0
1323,2,0,16.533658608680696,2.751714767394772,0
1323,3,0,12.66419067114696,3.4808489982490545,0
1323,4,0,13.195102206272953,3.293799613969616,0
1323,5,0,13.256582970261837,2.8558816488953767,0
1323,6,0,20.766741231272807,,0
1324,0,11,13.56519193027822,3.197974701668014,0
1324,1,9,6.6238645124373665,3.559339432660928,0
1324,2,12,8.583531572344176,3.221060983608426,1
1324,3,8,8.322124352937982,,0
1324,4,10,8.617009795642776,4.134658945037609,0
1325,0,5,11.523281097112145,3.1532778573510285,0
1325,1,2,10.218961511513227,3.491036624435202,0
1325,2,3,13.742774265349363,3.0033026264752314,0
1325,3,4,11.340224058741564,3.4285245826272885,0
1325,4,4,12.37147242474729,,0
1325,5,2,12.535812031951732,3.875791413661576,0
1325,6,1,11.75391083836878,3.955293465241033,0
1326,0,1,2.985907824564724,,0
1326,1,0,6.752732109698029,4.093447129393352,0
1326,2,0,2.989919782710989,,0
1326,3,0,8.010972201231215,4.281019822829084,0
1326,4,0,3.5929762342566844,4.706986171707737,0
1326,5,0,1.3932572489772879,4.361080761655377,0
1326,6,0,2.771389216200645,,0
1326,7,1,0.2934176304486513,4.3564506483255565,0
1327,0,1,16.808054484535653,3.038059338269817,0
1327,1,2,11.480320166364656,2.7386866634374267,0
1327,2,2,16.981980383395953,3.0163630268627766,0
1327,3,1,17.89376234649618,,0
1327,4,0,18.842074351610407,2.7068300480197327,0
1327,5,1,13.284268209124136,2.754975523968084,0
1327,6,2,15.486765074929075,2.7710716772894717,0
1327,7,1,12.385067108623321,3.01336086568462,0
1327,8,3,14.492522229402859,2.440809488049296,0
1327,9,3,13.636870222218867,2.818748781845987,0
1327,10,1,14.66770530278744,2.418647255548322,0
1328,0,1,14.050323411914032,,0
1328,1,4,15.312358073054337,3.0878443650883396,0
1328,2,2,14.039768672684726,2.9884058698143705,0
1328,3,4,17.056233189940443,3.3624738237963125,0
1328,4,0,12.841079316369484,3.3685344613110892,0
1328,5,4,12.409780002071106,2.987554278408621,0
1328,6,5,16.352487301836828,2.98558886245995,0
1329,0,5,16.996181211053806,2.468922949663114,0
1329,1,7,15.680107590708257,2.5400881255561383,0
1329,2,2,17.100207765646452,2.931043509760692,0
1329,3,1,18.719879450253913,2.5274412232804795,0
1329,4,0,16.077557054433044,2.7228886394471843,0
1329,5,1,18.01767433127559,3.153721843124238,0
1329,6,3,20.349839120137563,2.7276051581825684,0
1329,7,1,18.107604202103953,2.4932738420849443,0
1329,8,3,15.719605667715545,2.1799286011838683,0
1329,9,1,18.91478290245589,2.509535184163177,0
1329,10,0,17.816537761975702,,0
1329,11,3,20.145685897333042,2.1746246635171698,0
1330,0,0,15.130195628221191,2.7102545371785505,0
1330,1,0,15.095225118723235,2.7590402343243623,0
1330,2,2,19.138000267719747,2.6421320831410777,0
1330,3,1,15.009765433075614,2.509593791305292,0
1330,4,1,15.540149700563532,,0
1330,5,0,13.788590043578608,3.2779634633421613,0
1330,6,1,17.310023069102588,2.4666413340182447,0
1331,0,4,15.341628467615717,,0
1331,1,5,16.96550594612607,,0
1331,2,0,17.38827678158598,,0
1331,3,2,16.72951566963067,3.0866764427773057,0
1332,0,0,8.092550413355927,4.099823500625995,0
1332,1,0,7.6018258262615594,4.805626954948815,0
1332,2,0,7.257744954125008,3.5574383339276996,0
1332,3,1,12.236325212675897,3.845685228285044,0
1332,4,0,6.6955726785039476,,0
1332,5,4,6.672950198940332,,0
1332,6,0,4.950456751851568,4.645758804898157,0
1333,0,14,12.036804742240037,2.677307172769502,1
1333,1,11,17.246373905820782,2.6603466665708035,1
1333,2,30,13.64998671032938,,3
1333,3,4,11.496649320991997,,0
1333,4,22,13.427302298958852,2.6915834474063303,2
1333,5,19,16.3712652955292,2.7026572454688282,2
1333,6,14,16.23528070113558,2.6887966855605168,0
1333,7,20,11.969956581524526,2.7029090807265312,1
1334,0,2,11.024247496550672,3.2234629756972355,0
1334,1,4,9.191175775606581,3.0660672450641893,0
1334,2,5,13.789966139785081,3.513618898624995,0
1334,3,4,13.238983452081483,3.8091674980089314,0
1334,4,3,12.679208862750258,3.823339459167933,0
1335,0,9,21.238712067874857,1.6189485762900226,0
1335,1,9,22.564559779813717,2.1694402952781497,1
1335,2,3,20.790269212461997,2.292939193622732,0
1335,3,6,21.788432534257996,1.9566691496458815,0
1335,4,2,20.432635846862368,1.8239337915055915,0
1335,5,4,18.69298500508664,1.7639641423423482,0
1335,6,1,20.22745618979672,2.5298469806539394,0
1335,7,2,19.305183684885776,,0
1336,0,0,21.472897559337127,2.1782205016524756,0
1336,1,0,20.61013414956664,,0
1336,2,0,20.996800137681063,2.0865144851283497,0
1337,0,3,18.309178836951812,3.0813982656049363,0
1337,1,0,18.683749870748617,3.047570903922046,0
1337,2,0,14.275913172332952,2.4403717988199616,0
1337,3,1,11.641663474097694,,0
1337,4,0,18.093465945871337,2.7289507802817035,0
1337,5,0,17.77205293416738,2.4940806521328036,0
1337,6,1,13.96513738672302,2.9897214221188553,0
1338,0,2,6.815600511380216,4.939821643374864,0
1338,1,2,2.4390011102847655,4.856276497923246,0
1338,2,0,7.616226512392945,5.154984554631273,0
1338,3,0,4.8830849049157194,4.72197376423335,0
1338,4,0,6.04117181592944,5.505526879386143,0
1338,5,1,-0.2785966403646949,4.509693191095581,0
1338,6,0,6.776977017369013,4.476198849136624,0
1338,7,2,0.27943684250435474,4.8146780887219975,0
1339,0,0,5.849187421262946,4.929967517453025,0
1339,1,0,5.039060880522022,4.471437359590041,0
1339,2,0,5.945222657060319,,0
1339,3,0,3.9068909589800915,4.664520296838122,0
1340,0,0,8.587350926393274,4.005573838340545,0
1340,1,0,9.966096962568304,,0
1340,2,0,11.588490651111663,4.206444822149215,0
1341,0,5,16.149215732999487,3.0118615024268243,0
1341,1,10,12.202065751061589,2.7322725580675464,0
1341,2,11,12.561778216308607,2.71246547841767,1
1341,3,10,13.87806261912064,3.663696465497999,1
1341,4,3,15.03017189109902,3.301102591442868,0
1341,5,6,15.134285891618553,3.1638059098200135,0
1341,6,9,17.612055505210854,2.296750817333339,1
1341,7,5,9.78838263389632,3.2443181742129257,0
1341,8,3,15.839895992558851,3.0647822804690916,0
1342,0,88,15.29347143901506,1.166546681531902,7
1342,1,60,15.878170092420602,1.8413569576622795,4
1342,2,105,15.593585875110033,0.8859690313289456,14
1342,3,40,17.423824457209125,2.235194270847483,4
1342,4,151,15.132782744508994,-0.4943016322932622,22
1342,5,86,13.754753542057308,1.0937117179031315,10
1342,6,90,21.441941702920342,1.068695243049766,11
1343,0,5,9.730771251190681,3.249516885956081,0
1343,1,0,13.956786784554513,3.807400619872047,0
1343,2,3,11.201439720407791,3.408681948537136,0
1343,3,2,10.364004058262323,3.0746627980367918,0
1343,4,0,11.9525050581679,3.766702545654144,0
1343,5,4,9.537447437402774,3.2290974507927968,0
1343,6,2,12.04059595860675,4.018315330779081,0
1343,7,4,8.945214110342128,3.203004192886265,0
1343,8,2,8.194747154248057,3.283614593486442,0
1344,0,2,18.475948262906552,,0
1344,1,1,17.454545945865416,3.2319619962015125,0
1344,2,1,14.181390191863368,3.1951058345270176,0
1344,3,1,14.990016999926835,2.354726084445715,0
1344,4,3,15.0484511488168,2.787875294350624,0
1344,5,3,18.995946883529612,,0
1345,0,1,20.220326881585706,2.209709788289561,0
1345,1,0,15.90597730163816,2.689293191999916,0
1345,2,1,20.18194695823862,2.4698068839260077,0
1345,3,1,15.770842938779053,,0
1345,4,0,13.628645439542918,3.0183617121318624,0
1345,5,2,19.261783156949335,2.9164939463607484,0
1346,0,9,17.572752805888207,3.1874549310418936,1
1346,1,6,17.49058309353532,3.0938411789428497,0
1346,2,6,17.538548595255275,2.5300994838874216,0
1346,3,5,14.74152279546216,3.0027810503418264,0
1347,0,0,6.026654212718153,5.034955399968237,0
1347,1,1,5.608557998741794,,0
1347,2,1,5.938001590013592,4.761543176212902,0
1347,3,0,3.937011880662297,4.998011188557157,0
1347,4,0,4.9355841624741625,,0
1347,5,1,3.919895129714636,4.4622865357174035,0
1347,6,0,2.527727661496362,,0
1347,7,0,1.0962976384072558,,0
1348,0,5,19.155213083929965,2.6121361573462467,0
1348,1,9,19.522792514131194,,0
1348,2,9,19.281650263810217,2.8958696423866392,1
1348,3,7,12.891914379751878,,0
1348,4,7,17.100847900130535,2.3833563792795727,1
1348,5,3,14.22172688585502,2.250270434929716,0
1349,0,5,6.798625323694904,4.681599198563823,0
1349,1,1,7.153377508924941,4.234448011517941,0
1349,2,4,7.937771897016417,4.194949737914024,0
1349,3,4,5.613830153242541,,0
1349,4,2,2.6622189311777342,4.6624537072243095,0
1349,5,2,5.89197018737459,,0
1349,6,0,5.215459486153974,,0
1350,0,4,19.977457465370623,1.9464118279074323,0
1350,1,3,15.805517974277084,2.2866197611946864,0
1350,2,4,19.4804715886702,2.215209268092109,0
1350,3,7,18.70933994232564,2.385499871430636,0
1350,4,3,18.74534065484502,2.154512729509247,0
1350,5,3,17.830495119391514,1.4534351110747181,0
1350,6,1,17.03014512234732,2.268061348946999,0
1350,7,1,17.962014222028113,2.3800976059434644,0
1351,0,1,8.936058815204529,3.7687691376471033,0
1351,1,4,11.91777427073506,3.5206633045597586,0
1351,2,4,12.695360624179786,,0
1351,3,3,9.805727841700792,3.439522112625736,0
1351,4,0,9.322650058469568,3.614412082628175,0
1351,5,2,5.7531792111928555,3.655541333616363,0
1351,6,4,11.17302761100617,3.653606863552356,0
1352,0,5,14.731468220125883,,0
1352,1,4,13.741483132717583,3.0376278501916865,0
1352,2,4,11.90154661668311,2.8890264660019827,0
1352,3,4,11.41232297516374,3.4026724819597205,0
1353,0,6,7.437804868164792,4.586848342551725,0
1353,1,4,8.190339973113417,4.135825605464226,0
1353,2,2,8.909465282581987,,0
1353,3,0,7.450833847940889,4.618825694884188,0
1353,4,6,7.877326397388036,3.872414872288985,0
1353,5,1,6.139560721758914,4.285631588412182,0
1353,6,3,7.508642779192994,,0
1354,0,15,5.028383166922977,3.273994953895285,1
1354,1,23,10.948438101061047,3.4939704133928324,1
1354,2,13,6.500833819669671,3.7292921785739406,1
1354,3,29,11.694583382695068,3.504055134909532,2
1354,4,10,7.044570584680539,3.635146195921572,1
1354,5,20,6.79062096008159,3.7829526988867936,2
1354,6,15,4.107736193143708,,1
1355,0,2,9.252551249435943,3.7816576494616774,0
1355,1,2,9.638023676597307,4.078101478996505,0
1355,2,2,4.575944544309339,4.416073655306088,0
1356,0,1,10.600014061054207,,0
1356,1,0,3.192889429827214,4.336375954252706,0
1356,2,0,7.030747835939619,,0
1356,3,1,6.37577214007822,4.255038314852241,0
1356,4,0,9.671104477645333,4.25986529896627,0
1357,0,5,16.55766271563473,2.1831337460676905,0
1357,1,2,15.854515297063575,2.7015788017981555,0
1357,2,3,20.237260133553917,2.7887892670156162,0
1357,3,3,13.02020826367244,,0
1357,4,3,15.502998600601096,2.5970922426826037,0
1357,5,4,16.69538708530089,2.996810080383259,0
1357,6,5,15.223566942125789,,0
1357,7,3,19.19713569926658,2.9673797719207697,0
1357,8,2,10.372596620171866,,0
1357,9,10,16.301766345752302,3.098047345363278,0
1357,10,2,18.16944680428813,2.641271697493724,0
1358,0,7,17.326904982447083,,0
1358,1,1,14.292750938913112,,0
1358,2,5,17.52176627240831,2.7982581012264354,0
1358,3,8,22.765342653983502,2.1382212761126858,1
1358,4,10,17.175360907067976,2.9764519858620693,0
1358,5,4,14.231018587625663,2.7059900301393203,0
1358,6,5,17.821316107257733,2.4945160894869822,0
1358,7,1,15.025503728729628,3.044180064000083,0
1358,8,7,15.945926437225062,,0
1358,9,6,17.710016449754683,2.5314822598389757,0
1358,10,0,11.714732731306235,2.448913941969984,0
1358,11,5,13.023890726863687,2.4069241727831296,0
1358,12,8,17.981805555300497,2.8375509915835795,0
1358,13,10,14.442672056788886,2.666160399779985,1
1359,0,1,14.016647389547302,3.291401685746347,0
1359,1,3,15.376523242138774,3.7549292696963597,0
1359,2,5,14.76183418197833,3.1530886626396537,0
1359,3,1,12.718600365230682,3.2294774135786044,0
1359,4,0,14.23916766308791,3.3128892713508704,0
1359,5,1,13.30304850186662,3.1287902187574117,0
1359,6,1,14.59795291674568,,0
1360,0,4,7.501718557829612,,0
1360,1,1,12.140458848639055,,0
1360,2,3,7.336026488175847,3.9636743432034227,0
1360,3,3,11.359094764294555,3.8937213381736413,0
1360,4,0,9.607067630165524,,0
1360,5,4,11.623170532365783,4.385122473107835,0
1360,6,3,9.603462526918307,3.918468071502018,0
1360,7,0,7.20214658024959,4.371355595801094,0
1361,0,4,1.404197478043514,,0
1361,1,10,1.3988626629867618,,0
1361,2,10,4.67605506629744,4.110065761567824,1
1361,3,11,4.60502296334481,4.406136939890097,1
1361,4,5,6.23138056220801,4.6900649008646305,0
1361,5,5,6.520066350528479,4.685860139473922,0
1361,6,4,6.91661780617272,4.093205249621476,0
1361,7,8,3.424082825425142,4.459961158323219,0
1361,8,5,5.33049564917672,4.422241859033854,0
1361,9,11,5.374895724724697,4.065810533078011,0
1361,10,7,2.476268470873281,4.178048479219029,1
1361,11,2,3.673806142121535,4.318398439363207,0
1361,12,8,3.996697454920678,4.4955800398030386,0
1362,0,2,15.366163392345838,2.975994244289934,0
1362,1,1,14.98754554630836,2.6404779601580026,0
1362,2,0,14.746588919163239,,0
1362,3,0,16.55898733405177,2.987699026458128,0
1362,4,6,19.576934898074867,2.503027544055153,0
1362,5,3,16.694410086569935,2.704521995433453,0
1362,6,1,17.45919120753984,2.7940393842193503,0
1362,7,3,18.969329959740286,2.412506917474028,0
1362,8,2,16.79392603063232,2.9994458305067764,0
1362,9,2,16.817794640379223,3.102158026406516,0
1362,10,3,18.266981532911586,2.725144492901522,0
1363,0,3,15.805031262081158,3.27120962764874,0
1363,1,3,15.013648546546676,3.039166418384842,0
1363,2,3,11.01923511653234,3.000203400963465,0
1363,3,5,15.714447646371337,3.217529981537435,0
1363,4,4,16.208526556969776,,0
1364,0,11,15.368677106456541,2.962143421799604,0
1364,1,13,14.333933548207284,2.8521180790041782,1
1364,2,3,13.62244992957285,3.6042989213361114,0
1364,3,8,17.579961413008352,3.1104547802812315,0
1364,4,6,15.033747586609676,,0
1364,5,1,17.829301838688643,2.966332580320594,0
1364,6,8,13.469263374481914,,1
1365,0,1,1.585619233570668,4.281325272907122,0
1365,1,0,5.997163134432466,4.241886840166064,0
1365,2,3,2.938330103123171,4.227694609555176,0
1365,3,1,7.0328805836627915,4.335984845478555,0
1365,4,5,5.49070104347493,4.038512060398225,0
1366,0,9,13.24508501630537,3.292355488777458,0
1366,1,2,8.517788925865736,3.3049281893273994,0
1366,2,4,13.000519081438155,3.0087894464385836,0
1366,3,4,12.429298802737607,3.5577170033221055,0
1366,4,4,13.851051788884977,3.337604061262856,0
1366,5,7,10.46175082593838,2.921736717888229,0
1366,6,4,9.985197856995436,,0
1367,0,1,15.99327301494584,2.8928861610607814,0
1367,1,0,14.840911387983395,3.139268227997522,0
1367,2,0,15.653671870341366,,0
1367,3,0,12.150203053399101,2.702342842155215,0
1367,4,0,13.43802829750208,3.3969661762598484,0
1367,5,0,16.455130067144207,4.021404257955744,0
1367,6,0,13.579388147162694,3.354870603014548,0
1367,7,0,18.181037837409697,,0
1367,8,0,13.727704093047297,3.019663072501472,0
1367,9,1,16.75442233276192,2.802095655074209,0
1367,10,1,14.41013157974601,3.0435783108968537,0
1368,0,8,16.50642442537762,3.089757105859861,0
1368,1,2,14.038846267099215,3.3406745646835665,0
1368,2,7,13.875515747541524,3.2775375791053323,0
1369,0,1,11.81331243019653,3.341654208188496,0
1369,1,1,10.922765321005064,,0
1369,2,0,6.770899497150675,3.918380169252068,0
1369,3,3,11.40352635995204,3.7234510074919758,0
1369,4,0,10.869194930590105,4.012674068642349,0
1369,5,0,8.546953904674874,3.7728086592832937,0
1369,6,0,9.030514366019657,,0
1369,7,0,9.004719205715984,,0
1369,8,1,9.1316546994016,3.771793295701918,0
1369,9,0,10.326877391670205,3.512326621842586,0
1370,0,1,18.808094608686005,2.84011771917138,0
1370,1,8,15.608253655787838,2.86285269830774,0
1370,2,2,16.562266680994902,2.7907213972148024,0
1370,3,2,18.791252040335955,,0
1370,4,5,17.519291372912026,2.428976527177811,0
1370,5,5,16.293474357413423,2.710539833598748,0
1370,6,2,17.230992201212977,2.924802089890867,0
1371,0,1,9.482027720495058,,0
1371,1,2,9.514572547291133,,0
1371,2,2,7.009569718955545,3.9239585180740226,0
1371,3,0,8.081367894051674,3.6632763931671115,0
1371,4,1,7.7512808886305375,4.066592537543988,0
1372,0,4,15.910328607249516,,0
1372,1,4,11.566664742077254,,0
1372,2,9,8.364158143059122,3.5212270977515714,0
1372,3,5,12.257311944376683,3.4979639972864014,0
1372,4,1,13.38007800633181,3.213869840909506,0
1372,5,4,13.193525649070153,3.201281634293403,0
1372,6,7,11.65469094268623,3.4501473953320696,0
1373,0,2,14.528895506742245,3.2578845679571655,0
1373,1,7,13.557566045290327,3.1825826402145134,0
1373,2,1,8.928057584472208,3.407858536887685,0
1373,3,5,15.760572162996962,3.126991943662551,0
1373,4,5,9.21013656886283,3.3812183225658448,0
1373,5,2,11.700153211418229,3.4979827075922914,0
1373,6,3,14.037166430563708,2.9784123290205606,0
1373,7,4,11.694339418988697,3.0415305658135376,0
1373,8,4,12.83489599268721,3.0698545625598483,0
1373,9,0,13.389927828767693,3.226496762142449,0
1374,0,3,10.671490125837938,,0
1374,1,3,13.328303865066466,,0
1374,2,3,14.586420730166786,3.3312060259291156,0
1374,3,2,14.142382666398523,,0
1374,4,3,15.583764471951236,3.289006176932257,0
1375,0,1,10.17892140944027,3.6378091474524443,0
1375,1,3,7.486061738249704,3.417245812490118,0
1375,2,0,8.820920187667264,4.1374693524107204,0
1375,3,0,8.99732914575632,,0
1375,4,2,10.480225297031014,3.7431023985646186,0
1375,5,0,6.602570182383195,4.123227940855181,0
1375,6,2,11.060535674506808,3.461716234804922,0
1375,7,2,9.06600560942501,,0
1376,0,1,21.009303487153623,2.6180906680882057,0
1376,1,2,16.458610711539414,2.3872929930320526,0
1376,2,2,17.94525153204195,2.730289715580955,0
1376,3,0,20.290646278784177,2.812653720650308,0
1376,4,0,15.54246743750997,3.082449441045652,0
1376,5,2,16.429703604691852,2.173467822316862,0
1376,6,0,15.099181682678388,,0
1377,0,1,11.647581078820737,,0
1377,1,4,8.780763295620943,4.183733191321751,0
1377,2,0,6.447090723079727,4.13430692851851,0
1377,3,0,9.95630507781473,,0
1377,4,2,6.340830349471329,,0
1377,5,0,8.528972141080384,3.4317263345660813,0
1377,6,1,10.415495352188321,4.171926252124855,0
1377,7,0,8.367038692809064,,0
1377,8,2,7.960537193624129,4.007556691116423,0
1377,9,1,7.557571019126646,3.7976985730165347,0
1377,10,1,8.0207824720624,4.132488944321834,0
1378,0,1,7.832174662282478,3.6716429262471477,0
1378,1,4,8.434018253977309,3.9391554558532933,0
1378,2,1,8.011670766301519,3.459450754175232,0
1378,3,2,10.620971972871146,3.843613728029915,0
1378,4,2,7.502848887458706,4.143378815664683,0
1378,5,3,9.42930607018883,,0
1378,6,3,10.812460027216591,4.0923165543794155,0
1378,7,2,6.517899594857061,3.3519892809633824,0
1378,8,5,5.5419815910661985,4.274076018358724,0
1378,9,3,8.089528719649188,3.8164383367597208,0
1379,0,0,21.455447924960605,2.406187877562455,0
1379,1,1,23.41352408271649,2.7229324251890485,0
1379,2,2,14.010505153332701,2.0234794103293883,0
1379,3,0,14.46695173648411,2.791556665260535,0
1379,4,0,17.21228071611697,2.4862220570531695,0
1379,5,1,20.042000484452807,,0
1379,6,1,18.28066039177788,2.4230515793020206,0
1380,0,1,13.439506720422427,3.615143996776059,0
1380,1,3,9.245087677969556,3.7563256724533702,0
1380,2,1,8.768358027441996,,0
1380,3,0,6.498785159168451,4.007923080143667,0
1381,0,0,16.498532582433054,3.3707900709736722,0
1381,1,0,12.269874446514386,3.4095998637163873,0
1381,2,0,10.233262306084942,,0
1381,3,4,11.670560301544235,3.2570031116298512,0
1381,4,0,14.268608648918534,3.2672075419969615,0
1381,5,1,12.930056849350532,,0
1382,0,12,7.472593169046519,,0
1382,1,14,7.064574351036914,3.782176324966415,1
1382,2,14,9.922817776019897,3.6351380289886714,0
1382,3,8,7.172411754006706,,0
1382,4,11,9.834203644274009,4.217971749893933,1
1382,5,19,10.758029518307016,3.7578242485602638,1
1383,0,0,8.83348300442076,3.7407107943339653,0
1383,1,3,11.336804302475887,4.427772010425263,0
1383,2,1,6.545253587853872,3.701093535154661,0
1383,3,1,7.095649466636055,4.047952931681343,0
1383,4,1,10.731114416391119,3.776234281161125,0
1383,5,0,12.652815810354102,,0
1384,0,12,14.228243570383981,3.223788113185397,0
1384,1,9,12.98089895827908,3.373857988868666,1
1384,2,7,12.434940929987055,,0
1384,3,13,14.383491441281784,2.8469386266324226,0
1384,4,16,8.843887603022122,3.6221248389251626,0
1384,5,6,10.792498959878506,3.802731459326475,0
1385,0,3,11.635377213597058,3.9490458812802793,0
1385,1,5,7.743262803662489,4.434891067925232,0
1385,2,5,6.561424571129255,,0
1385,3,10,6.38947690486982,4.261413521400366,0
1385,4,2,3.963451964307664,4.047353977623927,0
1385,5,2,9.15765052579967,4.560758080374439,0
1385,6,3,6.261288015901831,4.258426821358473,0
1385,7,1,7.936957836367744,3.9145199749379382,0
1385,8,1,8.415160488708738,3.881081184579761,0
1385,9,3,4.2618210795432905,4.5427035338284245,0
1386,0,1,14.736223596487044,3.3066635623258174,0
1386,1,5,13.553676810448234,3.2180246328159985,0
1386,2,3,13.12153806589001,3.3153248713100925,0
1386,3,1,9.356628404686615,,0
1386,4,1,11.941873827760759,3.047460147279484,0
1386,5,1,11.913000938030542,3.414422396502898,0
1386,6,2,13.77001828983941,3.018298700795832,0
1386,7,5,8.986558999343941,3.245065430181429,0
1386,8,2,12.22797281053646,3.342150219920101,0
