contract_id,company_id,company_size,industry,region,growth_rate,annual_revenue,sales_process_maturity,crm_maturity_score,seats_start,plan_tier,price_per_seat,discount_pct,contract_value,duration_months
557,434,85,finance,APAC,0.09800677630000582,12209134.861605184,0.22530792204094158,0.30069285480782343,15,Basic,25,0.12417441815182914,328.4345931930641,8
558,274,19,finance,NA,0.08875856683318023,2997961.309337769,-1.0872459388628026,0.3118762138447863,8,Professional,60,0.10298998918831595,430.56480518960836,7
559,587,372,tech,EU,0.040297892926988856,51922716.08007272,-0.20298063739565708,0.43910397046409416,45,Professional,60,0.32863324192324544,1812.6902468072374,9
560,307,308,healthcare,EU,0.10575007639262286,10837582.687654797,-0.18319661872038787,0.30139369156134843,45,Enterprise,120,0.2756645131876779,3911.41162878654,5
561,725,6,retail,NA,0.15290650493661845,828886.2045570347,0.0036956718478473255,0.5753261086321991,7,Basic,25,0.05575454318227649,165.2429549431016,7
562,942,161,healthcare,APAC,0.11841927456673385,20265405.1107291,0.6404797952008238,0.7649140108266652,25,Basic,25,0.14302095716176952,535.611901773894,6
563,996,302,manufacturing,APAC,0.10424645811213369,18031616.427195918,0.2577525401427507,0.5067988655007365,52,Basic,25,0.17924096146080634,1066.9867501009517,9
564,375,283,healthcare,EU,0.12817987266199837,38122443.797510736,1.4484992298929262,0.6089131620463542,43,Basic,25,0.2900831745673388,763.1605873401109,5
565,157,92,tech,APAC,0.1365172090275883,9290270.790011803,-0.31771509675623405,0.43830579327403363,17,Professional,60,0.12103351959447711,896.5458100136333,8
566,813,66,tech,APAC,0.08625721613937383,8293904.403495649,-0.3212427661179117,0.27977794346627977,16,Enterprise,120,0.28884437547699016,1365.418799084179,5
567,203,56,retail,NA,0.11287397642387353,3980220.0358923906,-1.2932729578711637,0.3092352180691965,14,Basic,25,0.4640245326203106,187.59141358289128,8
568,988,179,finance,NA,0.1504701982637621,29587468.36261638,-1.1302037246739238,0.4296053985574455,24,Professional,60,0.06696355833707113,1343.5724759946177,3
569,660,653,healthcare,EU,0.09537250739552292,58135330.04368602,-1.1755946056248516,0.42297784011332606,68,Enterprise,120,0.26313724355984663,6012.800092551651,2
570,74,95,manufacturing,EU,0.08702747416953352,7262823.595370911,-0.6176518954343502,0.4004719401459418,12,Basic,25,0.07300389065724883,278.09883280282537,5
571,379,68,finance,NA,0.013707016086259557,9272294.546661783,0.26028050658288615,0.4737824834876746,15,Basic,25,0.2737084588709193,272.35932792340526,6
572,740,249,healthcare,EU,0.19234329577312484,31574338.596727706,0.41486550036191044,0.4502685233627643,29,Enterprise,120,0.09529321048667154,3148.3796275063833,5
573,303,299,tech,APAC,0.11300303190564111,46799823.46330874,0.2502002062516945,0.5193935772172468,40,Enterprise,120,0.2967908103327953,3375.4041104025823,11
574,61,196,tech,NA,0.12472691797029163,13833213.55622457,-0.13737178839939665,0.36266465271889076,31,Professional,60,0.12203213955960435,1633.020220419136,6
575,569,150,tech,NA,0.0906347910102555,18061081.467228923,-0.2346205699574138,0.44936797205724266,13,Basic,25,0.09393346011815734,294.4716254615988,6
576,785,109,tech,NA,0.12089923172766483,15393600.25468816,-0.3519213178165091,0.4053763342870424,17,Basic,25,0.19630620477231142,341.56986297176763,8
577,107,576,tech,APAC,0.05261407487968005,81588997.05441044,0.638391925608383,0.4714496773919131,67,Professional,60,0.10249514109873614,3607.969532783081,8
578,186,1554,tech,APAC,0.16211862814639272,189596465.39826474,-1.423957152450145,0.3921400997094221,169,Basic,25,0.042119467608706704,4047.0452493532143,4
579,986,118,tech,EU,0.18285510052760823,7192321.954969773,-0.12270893359572414,0.5629830627416382,22,Basic,25,0.06391531711531119,514.8465755865789,5
580,228,195,healthcare,NA,0.09367202200903299,20447536.064988554,-1.8665399513606162,0.14914092699196294,30,Professional,60,0.06639325837209434,1680.4921349302303,4
581,47,2476,manufacturing,APAC,0.10189097179160427,342742668.3998008,-0.009300321138614417,0.4573278517256785,306,Professional,60,0.35957604937574317,11758.183733461356,9
582,830,353,healthcare,NA,-0.0041026500881063965,56675703.102431096,-1.703871586826719,0.16030163581660628,44,Professional,60,0.21169284763662571,2081.130882239308,4
583,267,20,retail,APAC,0.23196544345810896,2802934.53450499,0.31965182591897723,0.48395178953126483,9,Basic,25,0.38820892610666496,137.65299162600036,5
584,726,183,healthcare,APAC,0.07416331292745225,22723670.912430704,1.0114630354083562,0.6403058864636672,23,Basic,25,0.10100969286282546,516.9194266038753,12
585,801,140,retail,NA,0.10117881222152557,22582674.920253143,2.6930336639804966,0.8245353669654497,17,Professional,60,0.12048420304241662,897.1061128967351,11
586,253,49,healthcare,NA,0.11876736817700101,5424154.773736069,-0.01208894784605456,0.398845569224125,13,Professional,60,0.42934161676378785,445.1135389242455,7
587,956,122,manufacturing,APAC,0.10850237024935604,8476280.908060007,0.9321915642603847,0.6266507404363165,16,Professional,60,0.0732558593409723,889.6743750326666,9
588,869,88,tech,APAC,0.06442445146923802,10348006.410181597,1.2289805024890619,0.5132241872112342,19,Enterprise,120,0.1737969755192168,1883.7428958161856,6
589,86,350,retail,NA,0.025793711141980466,39983519.09345757,-0.5081401976473109,0.45457663449718705,44,Enterprise,120,0.3150406066718808,3616.5855967724697,4
590,180,196,retail,NA,0.18200736130127876,25258866.682472013,-0.19003903500149447,0.4281893422912109,36,Professional,60,0.3467788492411716,1410.9576856390693,6
591,24,75,manufacturing,APAC,0.1567758145481519,11493085.971336855,-3.0195121558208253,0.1088064477845093,15,Basic,25,0.08325288407182319,343.7801684730663,7
592,957,428,retail,APAC,0.09883031313736412,42536319.59378571,-0.23655528721894603,0.46011144698863005,59,Professional,60,0.23254294832715178,2716.797962921883,4
593,387,35,finance,EU,0.07989726072329825,6273540.839636009,-0.9242331442683044,0.6138568228844968,6,Professional,60,0.08824978399020818,328.23007776352506,3
594,221,345,retail,NA,0.12011995485985058,27019156.174162123,-0.6475418056351592,0.40719091015251857,40,Basic,25,0.5198363451201997,480.1636548798003,7
595,989,1623,healthcare,NA,0.1178243944387388,253769842.35889858,2.411676675578421,0.7846979584580082,197,Professional,60,0.1031252685465371,10601.059325779932,8
596,396,60,finance,EU,0.14730188733321242,3171080.9860055204,-0.9218598131253132,0.4278099894950295,14,Basic,25,0.18044376488506136,286.8446822902285,5
597,937,507,manufacturing,NA,0.04997936090969368,68629474.28261998,-0.22954865536034708,0.24679101881505783,58,Professional,60,0.09675781817293334,3143.282792758192,8
598,510,45,manufacturing,NA,0.12099418630308528,6046877.083931782,0.4818660617184915,0.5271074519808611,13,Basic,25,0.34736421547485646,212.10662997067166,8
599,560,50,finance,EU,0.07216528624150376,4392921.804220347,-1.0138959522925377,0.37932436564706956,11,Basic,25,0.3081870492886614,190.24856144561812,4
600,845,252,finance,APAC,0.07659948574985004,28522838.381352447,-1.097302527632844,0.39585731604556285,36,Enterprise,120,0.2856229800119689,3086.108726348294,5
601,439,244,finance,EU,0.217854591538516,35878498.08879089,-1.6065771007386793,0.19126469524920012,25,Basic,25,0.07439385898426074,578.503838134837,9
602,174,124,tech,EU,0.14688826771815755,20441862.805930894,-0.835142901630023,0.6104713414474017,12,Professional,60,0.29166938699780764,509.9980413615785,5
603,903,102,finance,APAC,0.17354953810133894,9730100.741124284,0.32950873557300914,0.6066041859628626,16,Basic,25,0.05824450606171765,376.70219757531294,4
604,310,155,healthcare,APAC,0.06466176051737968,14728390.241951212,-0.3206676255571917,0.46775095405894157,22,Enterprise,120,0.04464977014894882,2522.1246068067753,11
605,983,128,finance,APAC,0.14277699746265637,15932325.880030733,0.28872366282502326,0.6407045886985339,25,Professional,60,0.20728536460489191,1189.0719530926622,3
606,273,50,tech,NA,0.1824082412285345,6264157.464046362,0.0341524174880246,0.4306363239202521,8,Enterprise,120,0.24039887528500642,729.2170797263939,5
607,34,66,retail,NA,0.027405816224912588,7103960.00260693,1.0602099074988798,0.6769717198825169,11,Enterprise,120,0.4207711669094178,764.5820596795685,6
608,216,950,manufacturing,APAC,0.082723606336365,165187947.38367295,-0.4367197360405955,0.5639577203661986,109,Professional,60,0.02696743183093437,6363.632995825689,9
609,720,406,tech,EU,0.15055526063358807,66693653.762264326,1.9541574337502863,0.798246471009403,53,Basic,25,0.05724871414205428,1249.145453761778,7
610,671,29,manufacturing,NA,0.04919058346148511,4690871.125708617,0.5820265670847269,0.4535664868282666,8,Basic,25,0.12412707688049805,175.1745846239004,7
611,407,100,finance,EU,0.10648719313357206,10284157.07824537,0.8297324178791745,0.7015216270782966,17,Basic,25,0.1097570706517584,378.3532449730027,5
612,518,210,tech,NA,0.08861533920756294,32487272.07217654,-0.22979963057519381,0.4562668490852624,25,Professional,60,0.34551922591193207,981.7211611321019,7
613,268,48,manufacturing,EU,0.07975100324988635,5405154.354958364,-0.5041798310076715,0.46454216150617733,8,Professional,60,0.2008250043526829,383.6039979107122,8
614,637,43,finance,NA,0.10063689533154756,5128091.044150114,0.9413105807674833,0.5486683638677837,10,Basic,25,0.2202545611735286,194.93635970661785,6
615,474,345,healthcare,NA,0.137499574913091,41447949.63218513,0.30381859560487573,0.5932822576359087,68,Basic,25,0.3767372001927909,1059.5467596722556,9
616,879,390,retail,NA,0.06756329180008624,69183797.16073422,-0.1873290184063747,0.43335650027282746,67,Basic,25,0.30910144493792246,1157.2550797289798,10
617,324,69,tech,EU,0.06056517453953667,7385375.358707071,-0.005596018829046555,0.4992443233864565,18,Basic,25,0.20062231691055707,359.7199573902493,3
618,355,303,retail,EU,0.0591601320024153,26530975.5022126,0.26125053123385605,0.30981492113947884,40,Professional,60,0.24470528973752287,1812.7073046299452,6
619,89,100,finance,EU,0.055303428321378856,7312029.149655002,1.4524675344707454,0.7980839252458869,18,Professional,60,0.26946356029176266,788.9793548848963,5
620,41,319,tech,EU,0.0819445440391027,43484960.44746137,-0.409282438113104,0.33778551874626705,40,Professional,60,0.00543562505478725,2386.9544998685105,4
621,364,81,tech,APAC,0.16753805466995936,9649211.552181464,-0.6292633936927887,0.32277646136110866,17,Basic,25,0.251070140134822,318.29519044270063,13
622,670,284,retail,NA,0.1904780378693345,31799396.415629536,-0.6967718184295749,0.41190586860208145,35,Enterprise,120,0.25951716314838646,3110.027914776777,11
623,201,49,manufacturing,APAC,0.09232718250500907,6259885.883058873,-0.19090379172729868,0.3617999741116135,11,Basic,25,0.34813100756758075,179.2639729189153,9
624,365,1209,finance,APAC,0.0957479177870581,136575329.27754298,1.5337277099164992,0.7233606232493867,157,Basic,25,0.31966327344569806,2670.321651725635,7
625,793,193,manufacturing,APAC,0.15623839456188385,31506458.594175503,-0.9266983088473107,0.23665329976102484,27,Professional,60,0.1134113876224638,1436.2735520516087,8
626,981,360,retail,APAC,0.19017806698253198,40462633.30942946,1.2723535001067678,0.599604344925794,40,Basic,25,0.10077977648839771,899.2202235116023,9
627,843,128,finance,APAC,0.1347018202738361,9420212.485160936,-1.167779551267935,0.2939337364872363,24,Basic,25,0.044067800021080274,573.5593199873518,9
628,287,178,tech,EU,0.09665917640969973,11097822.699767627,-0.2515388860444957,0.603420580592319,30,Basic,25,0.07428753148835826,694.2843513837313,6
629,602,761,retail,APAC,0.03788448610618994,105611890.58835319,-0.6353623888256293,0.28539401888501253,101,Professional,60,0.25755201040812,4499.234816926793,12
630,480,44,manufacturing,EU,-0.035239489892948256,3986038.985260427,-0.6058608207588934,0.3870257444151576,9,Enterprise,120,0.1479111449675359,920.2559634350613,6
631,636,250,tech,NA,0.1505755245716176,29312169.878474023,0.19063559126502433,0.4254324393137036,35,Professional,60,0.2536929114343888,1567.2448859877834,7
632,500,56,finance,EU,0.07958964859239909,6299525.6803597445,0.570612997219531,0.6857404258988483,12,Professional,60,0.06141067054004411,675.7843172111683,6
633,637,43,finance,NA,0.10063689533154756,5128091.044150114,0.9413105807674833,0.5486683638677837,9,Basic,25,0.037905477008844043,216.4712676730101,7
634,51,177,manufacturing,EU,0.11684849251239013,21977870.109085932,-0.8671302157109003,0.3684882552577722,31,Basic,25,0.3758048258915549,483.7512599340449,6
635,915,183,finance,NA,0.06923851249911728,20572982.984106895,1.8486088332964115,0.6766299262526729,26,Basic,25,0.13480411770262926,562.377323493291,12
636,102,573,tech,NA,0.08495309654525408,129881058.45702082,-0.8696630812746944,0.3256403815171687,69,Enterprise,120,0.1408188883494165,7114.019604466832,6
637,360,201,retail,APAC,0.09831271891009798,14967671.468001595,-1.0293715081820716,0.26391186687380513,23,Basic,25,0.015025590869770494,566.3602852498819,12
638,423,382,healthcare,NA,0.1250584967263773,48972784.13292055,-0.04347694981386243,0.42661474165380386,47,Enterprise,120,0.20031193997602015,4510.240658535246,4
639,698,168,tech,APAC,0.15301640345160428,14187987.037235789,0.6220699903060487,0.5828827105933693,24,Basic,25,0.15934074646407487,504.3955521215551,8
640,204,165,finance,EU,0.1597115847235856,26419710.147756778,-0.9564363768180087,0.5160329846700143,19,Professional,60,0.06491067548902459,1066.001829942512,6
641,13,181,finance,NA,0.21907226938380558,32882566.82026151,-0.9399031011088647,0.20368914989470974,33,Enterprise,120,0.2498293023941964,2970.675962518982,8
642,939,36,healthcare,EU,0.1017251782615829,4668518.433417841,-0.39247110606087293,0.4075319765664465,10,Basic,25,0.3150620417231012,171.2344895692247,9
643,615,108,finance,NA,0.04420782265118498,9933054.762996033,0.6683404887180808,0.7576296474187824,16,Professional,60,0.10207899387758729,862.0041658775162,5
644,628,444,healthcare,APAC,0.07689046420760866,46053909.23891546,-0.4430440211284823,0.6662441613727015,48,Basic,25,0.29808466605674694,842.2984007319037,9
645,469,218,healthcare,APAC,0.13563798894768717,20110588.691176876,-0.20931381957936157,0.49892142110684956,30,Basic,25,0.2798669574765853,540.099781892561,7
646,465,46,retail,APAC,0.15626606529832196,6415037.18819174,0.8872908372667421,0.7250743264099179,12,Basic,25,0.02278647190135349,293.1640584295939,7
647,303,299,tech,APAC,0.11300303190564111,46799823.46330874,0.2502002062516945,0.5193935772172468,46,Professional,60,0.06007840046102608,2594.183614727568,9
648,604,49,finance,APAC,0.09996968245638542,5089537.266764332,-0.6243453897132241,0.37872487362393337,14,Basic,25,0.08630071331573763,319.7947503394918,6
649,426,210,tech,APAC,0.20865828320715105,32692546.393219218,0.5720574417141441,0.843059995830148,24,Basic,25,0.11592700917252032,530.4437944964878,3
650,655,1280,healthcare,EU,0.0974670671708895,84501813.67390019,0.8545252270666157,0.6588925774699774,164,Enterprise,120,0.16685911524396801,16396.212611998708,5
651,109,187,manufacturing,APAC,0.04337243293668526,16595427.005494203,0.6031874310823431,0.7021145126526291,26,Basic,25,0.32763842331639964,437.0350248443403,10
652,674,337,manufacturing,NA,0.07790221492046678,46325781.55619481,-1.008554684076208,0.4766875537642384,52,Basic,25,0.1614246320561597,1090.1479783269924,8
653,564,327,tech,NA,0.0147648686423094,47320509.727269456,-0.8953463223630241,0.4284595319428172,43,Enterprise,120,0.21505514046871108,4050.315475181451,4
654,929,128,finance,NA,0.07333495001670681,15344143.711551823,0.9854496856152184,0.5765351216375403,21,Basic,25,0.29512858508238965,370.0574928317454,8
655,514,124,tech,APAC,0.11283007390715243,17076075.576892935,-0.12545426000290022,0.3189363304326077,12,Basic,25,0.1894645263466989,243.1606420959903,6
656,67,199,retail,APAC,0.08507630958850802,21416303.259937007,-0.13427916218630415,0.22275193474811064,21,Professional,60,0.10237009159458513,1131.0136845908228,4
657,245,31,tech,NA,0.06963724746031065,3356643.779061442,0.10435593752321293,0.6110414977466102,9,Basic,25,0.08954534805366754,204.8522966879248,10
658,388,171,retail,EU,0.019270029601494515,24310504.173529886,0.8901984111247868,0.39194460824179095,27,Basic,25,0.12860397762947084,588.1923151001072,8
659,649,117,tech,APAC,0.13423984561691987,16346815.887582812,0.9022771737866472,0.6697845669972011,23,Basic,25,0.3159159489781882,393.34832933754177,8
660,307,308,healthcare,EU,0.10575007639262286,10837582.687654797,-0.18319661872038787,0.30139369156134843,47,Professional,60,0.11760509728775265,2488.353625648537,8
661,924,232,manufacturing,EU,0.10961656824778342,30824998.600943297,0.09175248444837286,0.36415823868925157,33,Basic,25,0.03745777558618716,794.0973351413957,10
662,351,155,retail,APAC,0.1289137899121776,17711559.926164884,0.6170059495766975,0.5811570204020293,21,Basic,25,0.2237266634124106,407.5435017084844,5
663,798,19,healthcare,EU,0.032801550911494184,2954127.6313876067,-0.3596296724524624,0.4793794911046265,7,Basic,25,0.0363614033967944,168.636754405561,6
664,65,78,tech,NA,0.11444791781934599,12045504.316925796,-0.5827586576115821,0.4640319026088035,17,Basic,25,0.13338613765447074,368.31089149684993,8
665,459,287,retail,NA,0.04764244884154543,25658339.51892413,0.4720022709192744,0.4822793316999428,25,Professional,60,0.08899274970081686,1366.5108754487746,7
666,346,141,manufacturing,NA,0.16982772448737576,20914002.575058762,-0.47883745600840416,0.3047476922433549,20,Basic,25,0.20170046797157218,399.1497660142139,4
667,324,69,tech,EU,0.06056517453953667,7385375.358707071,-0.005596018829046555,0.4992443233864565,13,Professional,60,0.07723119532869258,719.7596676436198,6
668,932,688,manufacturing,NA,0.0203527475895013,108826278.40632147,-0.8892408282283243,0.5536870447465335,94,Professional,60,0.17109330738696302,4675.033746337528,7
669,666,78,tech,APAC,0.08454710153177397,11103190.928856805,0.8481742126666681,0.6863848244457297,15,Basic,25,0.19663295338940975,301.2626424789713,7
670,598,226,tech,EU,0.05901679919063969,17826643.2674435,1.2000789564268612,0.6274414608077349,33,Basic,25,0.021220512889857615,807.4930768658675,10
671,32,46,finance,EU,0.09471059489676174,5596033.159866459,0.47635776935621926,0.30585349008947205,7,Basic,25,0.05329735544964104,165.67296279631282,11
672,67,199,retail,APAC,0.08507630958850802,21416303.259937007,-0.13427916218630415,0.22275193474811064,40,Basic,25,0.3044338461931963,695.5661538068036,6
673,186,1554,tech,APAC,0.16211862814639272,189596465.39826474,-1.423957152450145,0.3921400997094221,205,Professional,60,0.20592375703802324,9767.137788432314,5
674,191,193,tech,EU,0.16789107875581005,26338388.75786834,0.46217266608194285,0.5960778796754993,36,Professional,60,0.25954849166465443,1599.3752580043465,4
675,212,329,retail,NA,0.07440987669974136,45076973.18941376,0.8823330623234091,0.706123009621472,46,Basic,25,0.16148496210187788,964.2922935828404,9
676,599,550,finance,APAC,0.07802658650048956,85714678.41134639,-0.49190244750620515,0.5121757923423701,77,Professional,60,0.5579296078344833,2042.365211804687,8
677,427,63,finance,NA,-0.015376575916624155,6995325.224352039,-0.062191016999311004,0.2991103182309671,10,Enterprise,120,0.0976104034766587,1082.8675158280096,8
678,350,19,retail,NA,0.13012227064547044,3005192.1443513264,1.0599363840466218,0.7028948132600248,7,Basic,25,0.5695013320004808,75.33726689991586,1
679,107,576,tech,APAC,0.05261407487968005,81588997.05441044,0.638391925608383,0.4714496773919131,70,Basic,25,0.05772120404446462,1648.987892922187,4
680,239,137,finance,EU,0.05937851544479237,20050368.163042083,0.6863184569567008,0.6789729465752813,23,Professional,60,0.2846854511305823,987.1340774397964,6
681,215,259,finance,NA,0.0817385293142754,30245120.70468448,0.2658782296520485,0.5568445407555697,43,Basic,25,0.2592933705600155,796.2596266479833,7
682,176,147,manufacturing,APAC,0.06700082271681862,16969400.927873887,-1.6076610271180587,0.27002353636212917,32,Professional,60,0.20962001623535664,1517.5295688281153,11
683,564,327,tech,NA,0.0147648686423094,47320509.727269456,-0.8953463223630241,0.4284595319428172,36,Enterprise,120,0.22813465351876208,3334.458296798948,7
684,329,99,healthcare,NA,0.0665039677780758,8090649.421055772,0.849102110743144,0.6709223325917708,7,Basic,25,0.0582901650785758,164.79922111124924,6
685,560,50,finance,EU,0.07216528624150376,4392921.804220347,-1.0138959522925377,0.37932436564706956,10,Professional,60,0.24015406446550788,455.90756132069527,10
686,880,400,manufacturing,APAC,0.12201741751919598,54211253.53188829,-2.238231233324972,0.2772931817417244,47,Basic,25,0.08261145648433027,1077.931538630912,10
687,625,524,manufacturing,NA,0.12158517826189494,69970739.9393424,-0.8610879101735704,0.44505126539800116,74,Basic,25,0.10726163823999235,1651.5659692560141,7
688,449,662,healthcare,APAC,0.16205986397050426,106063203.41596015,-0.6905410523162594,0.41025492404866903,96,Basic,25,0.16689585136280483,1999.4499567292685,4
689,606,105,healthcare,APAC,0.13500846480830495,4129516.0785108553,-0.6047446645382127,0.3985337348070869,14,Basic,25,0.2104104383765437,276.3563465682097,5
690,446,61,finance,NA,0.06557249762081915,8266458.670601582,0.2942241290134937,0.5647282820711218,17,Professional,60,0.09332617307901675,924.807303459403,12
691,536,184,retail,NA,0.08345427361354697,24077449.898381688,0.975816719344709,0.5464927673664308,26,Basic,25,0.02642613223469408,632.8230140474489,9
692,643,595,finance,EU,0.24908967468775123,67063816.48574981,-0.6520888885930607,0.30014699000430634,79,Professional,60,0.233606870273203,3632.7034349050177,3
693,178,909,tech,APAC,0.14756460818012923,126806021.02384248,2.0236062192296393,0.6217218842649499,129,Basic,25,0.3993722485779742,1937.024498336033,3
694,394,343,healthcare,NA,0.1024456291196488,34341060.86279661,-0.08343796979036086,0.36264473177881396,41,Basic,25,0.3782656537096842,637.2777049475736,6
695,144,32,healthcare,NA,0.0911743783459265,3875488.8197271437,-0.22320225463480511,0.6510459306285037,11,Basic,25,0.22993914347793237,211.76673554356861,9
696,875,53,retail,EU,0.11383522119262425,6388118.099695402,-0.9096834169818336,0.495440132792428,12,Basic,25,0.3182386884884567,204.528393453463,7
697,961,52,tech,EU,0.0916170508685448,2983909.6397467665,-0.6085897232397004,0.5958443458410921,12,Basic,25,0.2905278544030311,212.84164367909068,3
698,197,31,tech,APAC,0.1415944096827937,4667382.4908946995,0.01914777741575206,0.44364015996099876,12,Professional,60,0.2530098536482218,537.8329053732803,8
699,968,110,finance,EU,0.061913397825934004,15899082.027173128,-1.8206033005485172,0.2943442740845281,16,Basic,25,0.3425582067121601,262.97671731513594,7
700,836,92,healthcare,NA,0.11587642139017458,8496466.620012172,1.904136589573007,0.6685471697435834,14,Professional,60,0.093385635675984,761.5560660321735,3
701,83,21,finance,APAC,0.09069545108587804,2724740.2819833495,-2.296180953137238,0.12917192458800644,9,Basic,25,0.19698500695604768,180.67837343488927,6
702,668,63,finance,EU,0.18016155983112803,3492649.0848928597,0.5522999376795232,0.4973027609978794,10,Professional,60,0.5924841215517291,244.5095270689625,7
703,84,550,retail,APAC,0.09237857591768311,74262726.35298346,-0.5505368494915835,0.4551083436387969,74,Professional,60,0.190155876339009,3595.7079090548,10
704,456,46,manufacturing,NA,0.14218772358536852,7162029.1169209685,-0.580053241370043,0.48230970149544666,16,Basic,25,0.1961245303284754,321.55018786860984,6
705,475,248,manufacturing,APAC,0.11198869100323154,36322277.46287161,0.7215625051261435,0.6223520047356517,27,Professional,60,0.13700917818870878,1398.0451313342917,5
706,252,183,retail,NA,0.06195620619140025,25428053.355462797,-1.4511756900515589,0.41018990982579334,22,Basic,25,0.3863471447876975,337.50907036676637,7
707,886,68,healthcare,NA,0.06926260228054557,8839919.181890067,-0.5262478565174211,0.480962649099882,14,Professional,60,0.12048680429245513,738.7910843943376,2
708,71,73,manufacturing,NA,0.07397433906143917,11539620.066155298,1.2361307218062179,0.5240403705641404,19,Professional,60,0.22525831229167675,883.2055239874886,9
709,222,147,retail,APAC,0.1380391085926423,26677272.35644191,0.7441919714999368,0.36636224408369106,24,Professional,60,0.026687803670873058,1401.5695627139428,6
710,275,134,manufacturing,EU,0.1499335058380436,24270933.411812387,-1.0858251288851855,0.4829473114401823,20,Enterprise,120,0.07010892785573408,2231.738573146238,10
711,794,127,retail,APAC,0.04437824123201056,24203349.15082618,-0.03143917037477642,0.48268582493789103,19,Professional,60,0.6281335434783835,423.92776043464283,7
712,775,324,healthcare,EU,0.18154506378161628,37491223.67446867,-0.28487549336967083,0.6387919823531525,33,Professional,60,0.2902393076969199,1405.3261707600986,6
713,245,31,tech,NA,0.06963724746031065,3356643.779061442,0.10435593752321293,0.6110414977466102,12,Basic,25,0.13972993533720157,258.08101939883954,8
714,340,380,finance,APAC,0.1182227172893859,40503100.455303185,0.6988284202025348,0.2585619106242756,47,Professional,60,0.09115070181279801,2562.9550208879095,9
715,572,333,manufacturing,APAC,0.05005364943493423,39198058.59388955,-0.29967664800678706,0.5990504091161294,37,Basic,25,0.23498339338773974,707.6403611163407,7
716,923,610,finance,NA,0.045578398829480116,64125317.01403581,-0.06418817710849775,0.6625129471542219,79,Professional,60,0.3271487957634586,3189.314708081206,7
717,470,205,manufacturing,NA,0.12563033014306713,20918688.69477291,1.0729780477660118,0.7551670472804952,29,Professional,60,0.03757375473316311,1674.6216667642962,7
718,453,199,tech,NA,0.007940911100170617,17025750.921816565,-0.7157599891107518,0.49531435108357486,32,Professional,60,0.1373197100123453,1656.346156776297,6
719,770,150,tech,NA,0.053902263624030916,23863897.22862576,-0.20585943088034037,0.6585326551606837,25,Professional,60,0.10028457912938167,1349.5731313059275,5
720,964,77,manufacturing,NA,0.13140263315414183,8111746.713940762,1.223083067095325,0.7940851924310475,10,Professional,60,0.31774662975043605,409.35202214973833,14
721,968,110,finance,EU,0.061913397825934004,15899082.027173128,-1.8206033005485172,0.2943442740845281,18,Basic,25,0.06618768091524768,420.21554358813853,6
722,6,9,retail,EU,0.05000609628922284,913222.2362095071,0.0012054753622242368,0.5923276088186264,5,Basic,25,0.13046969660612281,108.69128792423464,8
723,187,72,manufacturing,APAC,0.07425743671394479,10588486.370534444,-0.2666523292344148,0.43873590915513005,11,Professional,60,0.0811251540301272,606.457398340116,10
724,3,238,retail,NA,0.06795262002223348,8462937.045628453,-0.3079615296390403,0.34017701246934395,26,Basic,25,0.13943392603859778,559.3679480749115,5
725,742,148,manufacturing,APAC,0.061645695636847866,15244460.20462835,0.04351466864346608,0.3434687111014557,24,Professional,60,0.027888591480049425,1399.8404282687288,7
726,644,280,retail,APAC,0.12296167221552495,37072857.26523198,-1.0896330373423884,0.392208860645941,40,Basic,25,0.21272063994301763,787.2793600569825,9
727,906,90,tech,EU,0.08770468678582477,11010873.242927682,-0.41619440488525394,0.4683520622689367,18,Basic,25,0.14733368740461497,383.6998406679233,6
728,124,201,healthcare,APAC,0.13136456006427316,28029285.4374883,0.02246589281204638,0.4645237412844463,30,Professional,60,0.09296417512170535,1632.6644847809303,9
729,14,137,manufacturing,NA,-0.0072243751880558815,13988878.874079427,0.8294748419317485,0.6000021196801576,23,Professional,60,0.09804321870894839,1244.7003581816512,4
730,959,245,retail,EU,0.12314811803528913,28287131.274804186,-1.1062935124116342,0.5346703919361957,40,Basic,25,0.1244283379242666,875.5716620757335,10
731,993,261,finance,NA,0.057002996616528884,42989347.49126409,-0.21220896990115168,0.5360993438956854,33,Basic,25,0.11696158866147993,728.506689354279,7
732,524,483,tech,NA,0.11926789439696689,60799855.137400664,0.9218015019772522,0.6079449505996349,74,Basic,25,0.17598838804291705,1524.4214821206035,8
733,629,227,healthcare,APAC,0.02007519399580003,37704834.49038834,-0.47949296739924335,0.2974667624684339,35,Basic,25,0.16504470520099085,730.585882949133,6
734,239,137,finance,EU,0.05937851544479237,20050368.163042083,0.6863184569567008,0.6789729465752813,26,Basic,25,0.03149825895337165,629.5261316803084,5
735,774,14,tech,NA,0.15155799924178354,1694663.2369070167,-0.4911537471421047,0.4351173475797152,6,Professional,60,0.057105564065665596,339.4419969363604,5
736,359,293,retail,NA,0.097218959477914,35487374.43015545,0.40865281148067084,0.4554843735004365,36,Enterprise,120,0.05541118491838798,4080.6236811525637,8
737,517,209,finance,EU,0.12161466720598531,31343331.77093823,-2.219300372747535,0.2680678242791934,28,Basic,25,0.08406002853722735,641.1579800239408,8
738,951,519,manufacturing,EU,0.014140875709646228,71917194.85268605,0.7774073527645112,0.5832180745154293,75,Basic,25,0.2512840039496969,1403.8424925943184,4
